seed,method,method_kind,bits_per_key,N_keys,N_valid,N_events,N_invalid,N_invalid_unique,N_invalid_repeated,valid_forwarded,valid_rejected,valid_throttled,invalid_forwarded,invalid_forwarded_unique,invalid_forwarded_repeated,invalid_rejected_by_index,invalid_rejected_by_cache,invalid_throttled,raw_invalid_forward_rate,first_seen_invalid_forward_rate,replay_suppression_rate,backend_work_reduction,valid_rejection_rate,backend_invocations,probe_cost
0,Peppered tag,one-sided tag,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
0,Peppered tag-64,production upper bound,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
0,Adaptive tag,one-sided tag,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
0,Tag+NegCache,one-sided tag+cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523809523809523,0.0,50000,1.0
0,NegCache only,exact cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
0,RateLimit+Tag,operational,24.0,200000,50000,1050000,1000000,500000,500000,49995,0,5,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523857142857143,0.0001,49995,1.0
0,RateLimit+Tag+NegCache,operational,24.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523838095238095,6e-05,49997,1.0
1,No admission,backend-only,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
1,Global Bloom,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,146555,73573,72982,853445,0,0,0.146555,0.147146,0.0,0.8128047619047619,0.0,196555,3.0
1,GlobalBloom+NegCache,one-sided AMQ+cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,73573,73573,0,426427,500000,0,0.073573,0.147146,1.0,0.8823114285714285,0.0,123573,3.0
1,Hash partition,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,146139,72712,73427,853861,0,0,0.146139,0.145424,0.0,0.8132009523809524,0.0,196139,3.0
1,Risk partition,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,102313,51017,51296,897687,0,0,0.102313,0.102034,0.0,0.85494,0.0,152313,3.754968205015005
1,TRAPS learned,one-sided AMQ,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,95940,48028,47912,904060,0,0,0.09594,0.096056,0.0,0.8610095238095238,0.0,145940,3.8676247923988227
1,TRAPS+ReplayCache,one-sided AMQ+cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,48028,48028,0,451972,500000,0,0.048028,0.096056,1.0,0.90664,0.0,98028,3.8676247923988227
1,Oracle AMQ,oracle,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,96149,48043,48106,903851,0,0,0.096149,0.096086,0.0,0.8608104761904762,0.0,146149,3.821800521253236
1,Peppered tag,one-sided tag,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,62298,31154,31144,937702,0,0,0.062298,0.062308,0.0,0.8930495238095238,0.0,112298,1.0
1,Peppered tag-64,production upper bound,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
1,Adaptive tag,one-sided tag,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,40834,20561,20273,959166,0,0,0.040834,0.041122,0.0,0.9134914285714286,0.0,90834,1.0
1,Tag+NegCache,one-sided tag+cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,31154,31154,0,468846,500000,0,0.031154,0.062308,1.0,0.9227104761904762,0.0,81154,1.0
1,NegCache only,exact cache,4.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
1,RateLimit+Tag,operational,4.0,200000,50000,1050000,1000000,500000,500000,49993,0,7,22016,11011,11005,977984,0,0,0.022016,0.022022,0.0,0.93142,0.00014,72009,1.0
1,RateLimit+Tag+NegCache,operational,4.0,200000,50000,1050000,1000000,500000,500000,49996,0,4,11011,11011,0,488989,500000,0,0.011011,0.022022,1.0,0.9418980952380952,8e-05,61007,1.0
1,No admission,backend-only,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
1,Global Bloom,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,56022,27949,28073,943978,0,0,0.056022,0.055898,0.0,0.8990266666666666,0.0,106022,4.0
1,GlobalBloom+NegCache,one-sided AMQ+cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,27949,27949,0,472051,500000,0,0.027949,0.055898,1.0,0.9257628571428571,0.0,77949,4.0
1,Hash partition,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,55504,27711,27793,944496,0,0,0.055504,0.055422,0.0,0.89952,0.0,105504,4.0
1,Risk partition,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,39383,19682,19701,960617,0,0,0.039383,0.039364,0.0,0.9148733333333333,0.0,89383,5.105844268909431
1,TRAPS learned,one-sided AMQ,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,36612,18247,18365,963388,0,0,0.036612,0.036494,0.0,0.917512380952381,0.0,86612,5.560099964415932
1,TRAPS+ReplayCache,one-sided AMQ+cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,18247,18247,0,481753,500000,0,0.018247,0.036494,1.0,0.9350028571428571,0.0,68247,5.560099964415932
1,Oracle AMQ,oracle,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,35322,17663,17659,964678,0,0,0.035322,0.035326,0.0,0.9187409523809524,0.0,85322,5.506771258670768
1,Peppered tag,one-sided tag,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,15564,7949,7615,984436,0,0,0.015564,0.015898,0.0,0.9375580952380952,0.0,65564,1.0
1,Peppered tag-64,production upper bound,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
1,Adaptive tag,one-sided tag,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,10214,5110,5104,989786,0,0,0.010214,0.01022,0.0,0.9426533333333333,0.0,60214,1.0
1,Tag+NegCache,one-sided tag+cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,7949,7949,0,492051,500000,0,0.007949,0.015898,1.0,0.9448104761904762,0.0,57949,1.0
1,NegCache only,exact cache,6.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
1,RateLimit+Tag,operational,6.0,200000,50000,1050000,1000000,500000,500000,49992,0,8,5571,2801,2770,994429,0,0,0.005571,0.005602,0.0,0.9470828571428571,0.00016,55563,1.0
1,RateLimit+Tag+NegCache,operational,6.0,200000,50000,1050000,1000000,500000,500000,49990,0,10,2801,2801,0,497199,500000,0,0.002801,0.005602,1.0,0.9497228571428571,0.0002,52791,1.0
1,No admission,backend-only,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
1,Global Bloom,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,21587,10760,10827,978413,0,0,0.021587,0.02152,0.0,0.9318219047619047,0.0,71587,6.0
1,GlobalBloom+NegCache,one-sided AMQ+cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,10760,10760,0,489240,500000,0,0.01076,0.02152,1.0,0.9421333333333334,0.0,60760,6.0
1,Hash partition,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,21295,10703,10592,978705,0,0,0.021295,0.021406,0.0,0.9321,0.0,71295,6.0
1,Risk partition,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,15211,7499,7712,984789,0,0,0.015211,0.014998,0.0,0.9378942857142857,0.0,65211,6.581775432647183
1,TRAPS learned,one-sided AMQ,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,14140,7025,7115,985860,0,0,0.01414,0.01405,0.0,0.9389142857142857,0.0,64140,7.0373755374423705
1,TRAPS+ReplayCache,one-sided AMQ+cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,7025,7025,0,492975,500000,0,0.007025,0.01405,1.0,0.9456904761904762,0.0,57025,7.0373755374423705
1,Oracle AMQ,oracle,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,13416,6694,6722,986584,0,0,0.013416,0.013388,0.0,0.9396038095238095,0.0,63416,6.7674316006787425
1,Peppered tag,one-sided tag,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3939,1965,1974,996061,0,0,0.003939,0.00393,0.0,0.9486295238095238,0.0,53939,1.0
1,Peppered tag-64,production upper bound,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
1,Adaptive tag,one-sided tag,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2553,1296,1257,997447,0,0,0.002553,0.002592,0.0,0.9499495238095238,0.0,52553,1.0
1,Tag+NegCache,one-sided tag+cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1965,1965,0,498035,500000,0,0.001965,0.00393,1.0,0.9505095238095238,0.0,51965,1.0
1,NegCache only,exact cache,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
1,RateLimit+Tag,operational,8.0,200000,50000,1050000,1000000,500000,500000,49991,0,9,1439,707,732,998561,0,0,0.001439,0.001414,0.0,0.9510190476190477,0.00018,51430,1.0
1,RateLimit+Tag+NegCache,operational,8.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,707,707,0,499293,500000,0,0.000707,0.001414,1.0,0.951707619047619,0.0,50707,1.0
1,No admission,backend-only,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
1,Global Bloom,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,8180,4091,4089,991820,0,0,0.00818,0.008182,0.0,0.9445904761904762,0.0,58180,7.0
1,GlobalBloom+NegCache,one-sided AMQ+cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,4091,4091,0,495909,500000,0,0.004091,0.008182,1.0,0.9484847619047619,0.0,54091,7.0
1,Hash partition,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,8222,4082,4140,991778,0,0,0.008222,0.008164,0.0,0.9445504761904762,0.0,58222,7.0
1,Risk partition,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,6021,3036,2985,993979,0,0,0.006021,0.006072,0.0,0.9466466666666666,0.0,56021,8.007397207679182
1,TRAPS learned,one-sided AMQ,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5437,2676,2761,994563,0,0,0.005437,0.005352,0.0,0.9472028571428571,0.0,55437,8.432838107597838
1,TRAPS+ReplayCache,one-sided AMQ+cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2676,2676,0,497324,500000,0,0.002676,0.005352,1.0,0.949832380952381,0.0,52676,8.432838107597838
1,Oracle AMQ,oracle,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5092,2548,2544,994908,0,0,0.005092,0.005096,0.0,0.9475314285714286,0.0,55092,8.167012479702402
1,Peppered tag,one-sided tag,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000,535,465,999000,0,0,0.001,0.00107,0.0,0.9514285714285714,0.0,51000,1.0
1,Peppered tag-64,production upper bound,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
1,Adaptive tag,one-sided tag,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,671,331,340,999329,0,0,0.000671,0.000662,0.0,0.9517419047619048,0.0,50671,1.0
1,Tag+NegCache,one-sided tag+cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,535,535,0,499465,500000,0,0.000535,0.00107,1.0,0.9518714285714286,0.0,50535,1.0
1,NegCache only,exact cache,10.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
1,RateLimit+Tag,operational,10.0,200000,50000,1050000,1000000,500000,500000,49992,0,8,347,172,175,999653,0,0,0.000347,0.000344,0.0,0.9520580952380953,0.00016,50339,1.0
1,RateLimit+Tag+NegCache,operational,10.0,200000,50000,1050000,1000000,500000,500000,49993,0,7,172,172,0,499828,500000,0,0.000172,0.000344,1.0,0.9522238095238095,0.00014,50165,1.0
1,No admission,backend-only,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
1,Global Bloom,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3314,1716,1598,996686,0,0,0.003314,0.003432,0.0,0.9492247619047619,0.0,53314,8.0
1,GlobalBloom+NegCache,one-sided AMQ+cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1716,1716,0,498284,500000,0,0.001716,0.003432,1.0,0.9507466666666666,0.0,51716,8.0
1,Hash partition,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3142,1574,1568,996858,0,0,0.003142,0.003148,0.0,0.9493885714285715,0.0,53142,8.0
1,Risk partition,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2209,1100,1109,997791,0,0,0.002209,0.0022,0.0,0.9502771428571428,0.0,52209,9.581775432647184
1,TRAPS learned,one-sided AMQ,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2005,1017,988,997995,0,0,0.002005,0.002034,0.0,0.9504714285714285,0.0,52005,9.723353460022986
1,TRAPS+ReplayCache,one-sided AMQ+cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1017,1017,0,498983,500000,0,0.001017,0.002034,1.0,0.9514123809523809,0.0,51017,9.723353460022986
1,Oracle AMQ,oracle,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1928,980,948,998072,0,0,0.001928,0.00196,0.0,0.9505447619047619,0.0,51928,9.51607380467992
1,Peppered tag,one-sided tag,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,253,112,141,999747,0,0,0.000253,0.000224,0.0,0.95214,0.0,50253,1.0
1,Peppered tag-64,production upper bound,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
1,Adaptive tag,one-sided tag,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,143,76,67,999857,0,0,0.000143,0.000152,0.0,0.9522447619047619,0.0,50143,1.0
1,Tag+NegCache,one-sided tag+cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,112,112,0,499888,500000,0,0.000112,0.000224,1.0,0.9522742857142857,0.0,50112,1.0
1,NegCache only,exact cache,12.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
1,RateLimit+Tag,operational,12.0,200000,50000,1050000,1000000,500000,500000,49995,0,5,84,39,45,999916,0,0,8.4e-05,7.8e-05,0.0,0.9523057142857143,0.0001,50079,1.0
1,RateLimit+Tag+NegCache,operational,12.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,39,39,0,499961,500000,0,3.9e-05,7.8e-05,1.0,0.9523466666666667,6e-05,50036,1.0
1,No admission,backend-only,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
1,Global Bloom,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1220,598,622,998780,0,0,0.00122,0.001196,0.0,0.9512190476190476,0.0,51220,10.0
1,GlobalBloom+NegCache,one-sided AMQ+cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,598,598,0,499402,500000,0,0.000598,0.001196,1.0,0.9518114285714285,0.0,50598,10.0
1,Hash partition,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1170,589,581,998830,0,0,0.00117,0.001178,0.0,0.9512666666666667,0.0,51170,10.0
1,Risk partition,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,864,421,443,999136,0,0,0.000864,0.000842,0.0,0.9515580952380952,0.0,50864,10.754968205015006
1,TRAPS learned,one-sided AMQ,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,811,399,412,999189,0,0,0.000811,0.000798,0.0,0.9516085714285715,0.0,50811,11.267110422194694
1,TRAPS+ReplayCache,one-sided AMQ+cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,399,399,0,499601,500000,0,0.000399,0.000798,1.0,0.9520009523809524,0.0,50399,11.267110422194694
1,Oracle AMQ,oracle,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,713,357,356,999287,0,0,0.000713,0.000714,0.0,0.9517019047619047,0.0,50713,11.007809133318448
1,Peppered tag,one-sided tag,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,54,34,20,999946,0,0,5.4e-05,6.8e-05,0.0,0.9523295238095238,0.0,50054,1.0
1,Peppered tag-64,production upper bound,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
1,Adaptive tag,one-sided tag,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,41,20,21,999959,0,0,4.1e-05,4e-05,0.0,0.9523419047619047,0.0,50041,1.0
1,Tag+NegCache,one-sided tag+cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,34,34,0,499966,500000,0,3.4e-05,6.8e-05,1.0,0.9523485714285714,0.0,50034,1.0
1,NegCache only,exact cache,14.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
1,RateLimit+Tag,operational,14.0,200000,50000,1050000,1000000,500000,500000,49997,0,3,24,15,9,999976,0,0,2.4e-05,3e-05,0.0,0.9523609523809524,6e-05,50021,1.0
1,RateLimit+Tag+NegCache,operational,14.0,200000,50000,1050000,1000000,500000,500000,49996,0,4,15,15,0,499985,500000,0,1.5e-05,3e-05,1.0,0.9523704761904762,8e-05,50011,1.0
1,No admission,backend-only,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
1,Global Bloom,one-sided AMQ,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,444,231,213,999556,0,0,0.000444,0.000462,0.0,0.9519580952380953,0.0,50444,11.0
1,GlobalBloom+NegCache,one-sided AMQ+cache,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,231,231,0,499769,500000,0,0.000231,0.000462,1.0,0.9521609523809523,0.0,50231,11.0
1,Hash partition,one-sided AMQ,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,481,255,226,999519,0,0,0.000481,0.00051,0.0,0.9519228571428572,0.0,50481,11.0
1,Risk partition,one-sided AMQ,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,315,162,153,999685,0,0,0.000315,0.000324,0.0,0.9520809523809524,0.0,50315,12.105844268909431
1,TRAPS learned,one-sided AMQ,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,276,136,140,999724,0,0,0.000276,0.000272,0.0,0.9521180952380952,0.0,50276,12.514789094136884
1,TRAPS+ReplayCache,one-sided AMQ+cache,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,136,136,0,499864,500000,0,0.000136,0.000272,1.0,0.9522514285714285,0.0,50136,12.514789094136884
1,Oracle AMQ,oracle,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,303,153,150,999697,0,0,0.000303,0.000306,0.0,0.9520923809523809,0.0,50303,12.405324826698434
1,Peppered tag,one-sided tag,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,17,8,9,999983,0,0,1.7e-05,1.6e-05,0.0,0.9523647619047619,0.0,50017,1.0
1,Peppered tag-64,production upper bound,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
1,Adaptive tag,one-sided tag,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,13,8,5,999987,0,0,1.3e-05,1.6e-05,0.0,0.9523685714285715,0.0,50013,1.0
1,Tag+NegCache,one-sided tag+cache,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,8,8,0,499992,500000,0,8e-06,1.6e-05,1.0,0.9523733333333333,0.0,50008,1.0
1,NegCache only,exact cache,16.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
1,RateLimit+Tag,operational,16.0,200000,50000,1050000,1000000,500000,500000,49996,0,4,9,6,3,999991,0,0,9e-06,1.2e-05,0.0,0.9523761904761905,8e-05,50005,1.0
1,RateLimit+Tag+NegCache,operational,16.0,200000,50000,1050000,1000000,500000,500000,49992,0,8,6,6,0,499994,500000,0,6e-06,1.2e-05,1.0,0.9523828571428572,0.00016,49998,1.0
1,No admission,backend-only,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
1,Global Bloom,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,67,34,33,999933,0,0,6.7e-05,6.8e-05,0.0,0.9523171428571429,0.0,50067,14.0
1,GlobalBloom+NegCache,one-sided AMQ+cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,34,34,0,499966,500000,0,3.4e-05,6.8e-05,1.0,0.9523485714285714,0.0,50034,14.0
1,Hash partition,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,64,30,34,999936,0,0,6.4e-05,6e-05,0.0,0.95232,0.0,50064,14.0
1,Risk partition,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,48,21,27,999952,0,0,4.8e-05,4.2e-05,0.0,0.9523352380952381,0.0,50048,15.007397207679182
1,TRAPS learned,one-sided AMQ,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,30,16,14,999970,0,0,3e-05,3.2e-05,0.0,0.952352380952381,0.0,50030,15.348898702708066
1,TRAPS+ReplayCache,one-sided AMQ+cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,16,16,0,499984,500000,0,1.6e-05,3.2e-05,1.0,0.9523657142857143,0.0,50016,15.348898702708066
1,Oracle AMQ,oracle,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,38,19,19,999962,0,0,3.8e-05,3.8e-05,0.0,0.9523447619047619,0.0,50038,15.130987860813804
1,Peppered tag,one-sided tag,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1,0,1,999999,0,0,1e-06,0.0,0.0,0.95238,0.0,50001,1.0
1,Peppered tag-64,production upper bound,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,1.0
1,Adaptive tag,one-sided tag,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2,1,1,999998,0,0,2e-06,2e-06,0.0,0.9523790476190476,0.0,50002,1.0
1,Tag+NegCache,one-sided tag+cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523809523809523,0.0,50000,1.0
1,NegCache only,exact cache,20.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,500000,500000,0,0,500000,0,0.5,1.0,1.0,0.47619047619047616,0.0,550000,0.0
1,RateLimit+Tag,operational,20.0,200000,50000,1050000,1000000,500000,500000,49994,0,6,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523866666666667,0.00012,49994,1.0
1,RateLimit+Tag+NegCache,operational,20.0,200000,50000,1050000,1000000,500000,500000,49993,0,7,0,0,0,500000,500000,0,0.0,0.0,1.0,0.952387619047619,0.00014,49993,1.0
1,No admission,backend-only,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,1000000,500000,500000,0,0,0,1.0,1.0,0.0,0.0,0.0,1050000,0.0
1,Global Bloom,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,1000000,0,0,0.0,0.0,0.0,0.9523809523809523,0.0,50000,17.0
1,GlobalBloom+NegCache,one-sided AMQ+cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,0,0,0,500000,500000,0,0.0,0.0,1.0,0.9523809523809523,0.0,50000,17.0
1,Hash partition,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,6,4,2,999994,0,0,6e-06,8e-06,0.0,0.952375238095238,0.0,50006,17.0
1,Risk partition,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,5,3,2,999995,0,0,5e-06,6e-06,0.0,0.9523761904761905,0.0,50005,17.754968205015004
1,TRAPS learned,one-sided AMQ,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,4,3,1,999996,0,0,4e-06,6e-06,0.0,0.9523771428571428,0.0,50004,18.122934339046648
1,TRAPS+ReplayCache,one-sided AMQ+cache,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,3,3,0,499997,500000,0,3e-06,6e-06,1.0,0.9523780952380952,0.0,50003,18.122934339046648
1,Oracle AMQ,oracle,24.0,200000,50000,1050000,1000000,500000,500000,50000,0,0,2,0,2,999998,0,0,2e-06,0.0,0.0,0.9523790476190476,0.0,50002,17.81249797524409
